,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
2611,1.0,1.0,52.37778,4.87685,4.0,1.5,3.0,3.0,364.0,4.0,21,4.0,4.0,21,21.0,4.0,21.0,0.0,0.0,0,0,0.0,0.0,0.0,5.0,5.0,4.86,5.0,5.0,4.71,4.43,1.0,1.0,0.0,0.0,0.09
2612,1.0,7.0,52.37403,4.93998,4.0,1.0,2.0,3.0,249.0,7.0,31,2.0,7.0,10,1125.0,6.4,817.6,3.0,8.0,22,25,257.0,44.0,1.0,4.91,4.89,4.75,4.96,4.9,4.85,4.75,1.0,0.0,1.0,0.0,3.41
2613,1.0,1.0,52.35602,4.91945,3.0,1.0,1.0,3.0,249.0,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,0.0,0.0,0,0,21.0,0.0,0.0,4.5,4.71,4.24,4.81,5.0,4.67,4.33,1.0,1.0,0.0,0.0,0.28
2614,1.0,1.0,52.38299,4.8737,2.0,1.0,1.0,3.0,249.0,2.0,4,2.0,2.0,4,4.0,2.0,4.0,0.0,0.0,0,0,18.0,0.0,0.0,4.83,4.78,4.61,4.83,4.89,4.89,4.67,1.0,1.0,0.0,0.0,0.24
2615,1.0,2.0,52.36501,4.86378,4.0,1.0,3.0,3.0,249.0,3.0,1124,3.0,3.0,1124,1124.0,3.0,1124.0,0.0,0.0,0,0,6.0,0.0,0.0,4.5,4.17,4.17,4.9,4.67,4.17,4.33,1.0,1.0,0.0,0.0,0.08
2616,1.0,1.0,52.38329,4.88865,2.0,1.0,1.0,3.0,249.0,3.0,100,3.0,3.0,100,100.0,3.0,100.0,0.0,0.0,0,0,29.0,9.0,2.0,4.86,4.9,4.55,4.97,4.97,4.9,4.72,1.0,1.0,0.0,0.0,0.38
2617,1.0,1.0,52.35504,4.85454,2.0,1.0,1.0,3.0,249.0,2.0,7,2.0,2.0,7,7.0,2.0,7.0,0.0,0.0,0,0,21.0,0.0,0.0,4.95,4.86,4.76,4.9,4.95,4.71,4.67,1.0,1.0,0.0,0.0,0.28
2618,1.0,1.0,52.37314,4.95031,2.0,2.0,1.0,1.0,265.0,2.0,14,2.0,2.0,1125,1125.0,2.0,1125.0,3.4,51.0,81,171,85.0,14.0,2.0,4.99,4.91,5.0,5.0,4.99,4.85,4.79,1.0,0.0,1.0,0.0,1.13
2619,1.0,1.0,52.37088,4.86699,2.0,1.0,0.0,0.0,148.0,3.0,40,2.0,5.0,1125,1125.0,3.0,1125.0,0.0,2.0,9,9,391.0,75.0,3.0,4.96,4.95,4.96,4.97,4.97,4.87,4.77,1.0,0.0,1.0,0.0,5.2
2620,2.0,3.0,52.37035,4.88609,2.0,1.0,1.0,1.0,191.0,2.0,60,2.0,2.0,1125,1125.0,2.0,1125.0,14.0,34.0,60,324,384.0,56.0,4.0,4.82,4.88,4.84,4.92,4.84,4.97,4.66,2.0,0.0,2.0,0.0,5.12
2621,2.0,3.0,52.3161,4.96034,2.0,1.5,1.0,1.0,68.0,1.0,7,1.0,3.0,1125,1125.0,1.1,1125.0,0.0,2.0,5,5,268.0,66.0,5.0,4.83,4.83,4.66,4.9,4.87,4.47,4.68,2.0,0.0,2.0,0.0,3.56
2622,1.0,1.0,52.39412,4.92613,2.0,1.0,1.0,1.0,80.0,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,5.0,7.0,11,11,287.0,73.0,3.0,4.85,4.91,4.74,4.93,4.94,4.7,4.72,1.0,0.0,1.0,0.0,3.92
2623,1.0,1.0,52.37452,4.86418,2.0,1.0,1.0,1.0,80.0,2.0,3,2.0,2.0,3,3.0,2.0,3.0,0.0,0.0,0,0,43.0,15.0,0.0,4.88,4.88,4.79,4.88,4.88,4.95,4.65,1.0,1.0,0.0,0.0,0.57
2624,1.0,2.0,52.39139,4.9548,4.0,1.0,4.0,1.0,80.0,3.0,21,3.0,3.0,21,21.0,3.0,21.0,0.0,0.0,0,0,8.0,0.0,0.0,5.0,5.0,4.88,5.0,5.0,4.88,4.88,1.0,1.0,0.0,0.0,0.11
2625,1.0,1.0,52.36009,4.94519,2.0,1.0,1.0,1.0,219.0,3.0,1125,3.0,3.0,1125,1125.0,3.0,1125.0,0.0,1.0,1,9,37.0,2.0,0.0,4.84,4.92,4.86,4.97,4.97,4.68,4.65,1.0,1.0,0.0,0.0,0.49
2626,1.0,2.0,52.38556,4.91348,1.0,1.0,1.0,1.0,219.0,3.0,1125,3.0,3.0,1125,1125.0,3.0,1125.0,0.0,0.0,0,0,0.0,0.0,0.0,4.84,4.92,4.86,4.97,4.97,4.68,4.65,1.0,0.0,1.0,0.0,0.49
2627,1.0,1.0,52.38306,4.84776,4.0,1.0,2.0,1.0,219.0,3.0,17,3.0,3.0,17,17.0,3.0,17.0,0.0,0.0,0,0,22.0,5.0,0.0,5.0,4.86,5.0,4.95,5.0,4.23,4.82,1.0,1.0,0.0,0.0,0.3
2628,1.0,1.0,52.35067,4.89825,2.0,1.5,1.0,2.0,307.0,4.0,730,4.0,4.0,730,730.0,4.0,730.0,13.0,18.0,18,18,18.0,7.0,1.0,4.83,4.82,4.94,5.0,5.0,5.0,4.76,1.0,1.0,0.0,0.0,0.24
2629,1.0,1.0,52.36469,4.87998,4.0,1.0,2.0,2.0,460.0,2.0,180,2.0,4.0,180,180.0,2.1,180.0,5.0,28.0,58,333,245.0,57.0,3.0,4.75,4.72,4.82,4.86,4.85,4.93,4.53,1.0,1.0,0.0,0.0,3.27
2630,1.0,1.0,52.38408,4.87825,4.0,1.0,3.0,2.0,460.0,2.0,7,2.0,2.0,7,7.0,2.0,7.0,0.0,0.0,0,0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.33,1.0,1.0,0.0,0.0,0.04
2631,1.0,1.0,52.36639,4.8993,4.0,1.0,0.0,1.0,268.0,1.0,1125,1.0,2.0,1125,1125.0,1.8,1125.0,0.0,1.0,2,5,301.0,60.0,4.0,4.8,4.86,4.54,4.88,4.86,4.99,4.55,1.0,0.0,1.0,0.0,4.02
2632,1.0,1.0,52.37292,4.87732,4.0,2.0,3.0,2.0,150.0,4.0,14,4.0,4.0,14,14.0,4.0,14.0,0.0,0.0,0,97,29.0,0.0,0.0,5.0,4.97,4.79,5.0,5.0,4.93,4.83,1.0,1.0,0.0,0.0,0.39
2633,1.0,1.0,52.39779,4.90768,2.0,1.5,1.0,2.0,150.0,2.0,5,2.0,2.0,5,5.0,2.0,5.0,14.0,39.0,59,59,44.0,12.0,1.0,4.93,4.89,4.93,4.98,4.95,4.5,4.57,1.0,0.0,1.0,0.0,0.59
2634,1.0,3.0,52.39991,4.90474,4.0,2.0,3.0,4.0,390.0,5.0,30,3.0,5.0,30,30.0,4.8,30.0,0.0,9.0,28,273,15.0,0.0,0.0,4.93,4.93,4.87,5.0,5.0,4.6,4.8,1.0,1.0,0.0,0.0,0.21
2635,1.0,1.0,52.37531,4.88068,2.0,1.5,1.0,1.0,250.0,3.0,7,3.0,3.0,1125,1125.0,3.0,1125.0,7.0,17.0,31,234,66.0,13.0,0.0,4.95,4.94,5.0,5.0,5.0,4.98,4.89,1.0,0.0,1.0,0.0,0.89
2636,1.0,1.0,52.34642,4.89586,2.0,1.5,1.0,1.0,250.0,2.0,60,2.0,2.0,60,60.0,2.0,60.0,0.0,0.0,0,0,13.0,2.0,0.0,4.77,4.92,4.62,4.69,4.77,4.77,4.38,1.0,1.0,0.0,0.0,0.18
2637,1.0,1.0,52.37703,4.86066,4.0,1.5,2.0,1.0,250.0,4.0,30,4.0,4.0,30,30.0,4.0,30.0,0.0,0.0,0,0,31.0,5.0,3.0,4.84,4.87,4.71,4.9,4.9,4.55,4.55,1.0,1.0,0.0,0.0,0.42
2638,1.0,1.0,52.40277,4.91751,4.0,1.5,3.0,3.0,136.0,3.0,30,3.0,3.0,30,30.0,3.0,30.0,2.0,17.0,17,54,41.0,6.0,1.0,4.9,4.93,4.88,4.98,4.93,4.71,4.76,1.0,1.0,0.0,0.0,0.56
2639,1.0,2.0,52.34735,4.898,2.9,3.0,4.0,6.0,630.0,2.0,1125,2.0,3.0,1125,1125.0,2.4,1125.0,0.0,6.0,10,10,40.0,4.0,0.0,4.83,4.85,4.68,4.88,4.85,4.78,4.7,1.0,1.0,0.0,0.0,0.56
2640,3.0,3.0,52.3766,4.90207,2.0,1.0,1.0,1.0,207.0,1.0,1125,1.0,3.0,1125,1125.0,1.5,1125.0,2.0,10.0,27,39,78.0,12.0,1.0,4.95,4.97,4.99,4.97,4.95,4.95,4.83,2.0,0.0,2.0,0.0,1.07
2641,2.0,2.0,52.36434,4.85665,1.0,1.0,1.0,1.0,154.0,1.0,360,1.0,1.0,360,360.0,1.0,360.0,25.0,55.0,85,360,106.0,15.0,1.0,4.61,4.79,4.85,4.69,4.78,4.76,4.43,2.0,0.0,2.0,0.0,1.44
2642,1.0,1.0,52.37855,4.8548,4.0,1.0,2.0,1.0,154.0,3.0,30,3.0,3.0,30,30.0,3.0,30.0,0.0,0.0,0,0,15.0,5.0,0.0,4.8,4.93,4.6,4.27,4.93,4.73,4.8,1.0,1.0,0.0,0.0,0.2
2643,1.0,1.0,52.34424,4.90868,2.0,1.0,1.0,0.0,180.0,2.0,7,2.0,2.0,7,7.0,2.0,7.0,1.0,1.0,1,162,10.0,9.0,1.0,4.7,4.67,4.44,5.0,5.0,4.67,4.33,1.0,1.0,0.0,0.0,0.46
2644,1.0,1.0,52.3612855,4.862439999999999,2.0,1.5,1.0,1.0,177.0,2.0,5,2.0,2.0,5,5.0,2.0,5.0,0.0,0.0,0,222,8.0,0.0,0.0,5.0,5.0,4.75,4.88,4.88,4.88,4.63,1.0,1.0,0.0,0.0,0.49
2645,2.0,8.0,52.37478,4.83669,4.0,1.5,1.0,3.0,352.0,3.0,21,3.0,3.0,1125,1125.0,3.0,1125.0,16.0,32.0,58,61,27.0,2.0,0.0,4.89,4.93,4.93,4.89,4.93,4.67,4.52,1.0,1.0,0.0,0.0,0.36
2646,1.0,1.0,52.35644,4.9,4.0,1.3,4.0,4.0,475.0,7.0,1125,2.0,7.0,1125,1125.0,6.9,1125.0,0.0,9.0,10,34,8.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.88,4.63,1.0,1.0,0.0,0.0,0.11
2647,1.0,2.0,52.37306,4.88225,4.0,1.0,2.0,3.0,317.0,3.0,1125,3.0,3.0,1125,1125.0,3.0,1125.0,5.0,27.0,49,319,194.0,25.0,3.0,4.74,4.74,4.7,4.87,4.86,4.93,4.44,1.0,0.0,1.0,0.0,2.6
2648,1.0,1.0,52.37395,4.96555,4.0,1.0,2.0,2.0,250.0,6.0,730,5.0,5.0,730,730.0,5.0,730.0,0.0,12.0,16,16,24.0,4.0,1.0,4.88,4.88,4.63,4.96,4.92,4.67,4.67,1.0,1.0,0.0,0.0,0.34
2649,1.0,1.0,52.37685,4.84859,2.0,1.0,1.0,1.0,137.0,2.0,30,2.0,2.0,30,30.0,2.0,30.0,3.0,3.0,3,3,55.0,9.0,1.0,4.73,4.84,4.6,4.91,4.91,4.64,4.69,1.0,1.0,0.0,0.0,0.74
2650,1.0,1.0,52.37311,4.8632,2.0,1.0,1.0,1.0,137.0,1.0,30,1.0,1.0,30,30.0,1.0,30.0,0.0,0.0,0,0,15.0,0.0,0.0,4.93,4.93,4.93,5.0,5.0,4.67,4.6,1.0,1.0,0.0,0.0,0.2
2651,2.0,3.0,52.3527,4.9,4.0,1.0,2.0,1.0,137.0,3.0,21,2.0,3.0,21,21.0,2.1,21.0,0.0,0.0,0,0,8.0,0.0,0.0,4.88,5.0,4.63,4.88,4.25,4.63,4.5,1.0,1.0,0.0,0.0,0.11
2652,1.0,1.0,52.36321,4.86722,2.0,1.0,1.0,1.0,137.0,3.0,365,3.0,3.0,365,365.0,3.0,365.0,0.0,0.0,0,0,7.0,0.0,0.0,4.86,5.0,4.86,5.0,5.0,4.71,4.71,1.0,1.0,0.0,0.0,0.1
2653,1.0,1.0,52.35897,4.8602,2.0,1.0,1.0,1.0,137.0,3.0,8,3.0,3.0,8,8.0,3.0,8.0,0.0,0.0,0,0,15.0,0.0,0.0,4.87,4.93,4.8,4.93,5.0,4.93,4.67,1.0,1.0,0.0,0.0,0.2
2654,2.0,2.0,52.36655,4.92385,2.0,1.5,1.0,1.0,131.0,3.0,1125,2.0,3.0,1125,1125.0,3.0,1125.0,1.0,10.0,10,10,81.0,13.0,3.0,4.94,4.94,4.93,4.96,4.96,4.86,4.69,2.0,0.0,2.0,0.0,1.1
2655,1.0,2.0,52.36728,4.87394,2.0,1.5,1.0,1.0,131.0,3.0,10,3.0,3.0,10,10.0,3.0,10.0,17.0,47.0,77,257,13.0,5.0,2.0,5.0,5.0,4.85,4.46,4.85,4.85,4.46,1.0,1.0,0.0,0.0,0.18
2656,9.0,9.0,52.3643,4.88867,4.0,1.0,2.0,2.0,423.0,7.0,1125,7.0,7.0,120,120.0,7.0,120.0,7.0,10.0,22,85,5.0,3.0,0.0,5.0,5.0,5.0,4.8,4.8,5.0,4.6,9.0,0.9,0.0,0.0,0.2
2657,1.0,12.0,52.37625,4.9,4.0,1.0,2.0,3.0,155.0,3.0,1125,3.0,3.0,1125,1125.0,3.0,1125.0,0.0,0.0,9,244,51.0,0.0,0.0,4.86,4.92,4.86,4.94,4.86,4.58,4.76,1.0,1.0,0.0,0.0,0.69
2658,2.0,4.0,52.35618,4.89822,4.0,1.0,2.0,3.0,193.0,3.0,185,2.0,3.0,185,185.0,3.0,185.0,3.0,9.0,18,62,105.0,17.0,0.0,4.84,4.79,4.73,4.9,4.92,4.92,4.64,1.0,0.0,1.0,0.0,1.49
2659,2.0,2.0,52.357765,4.902114,2.0,2.0,1.0,1.0,92.0,3.0,1125,1.0,5.0,5,1125.0,2.9,977.8,1.0,10.0,11,13,33.3,66.0,4.0,4.81,4.87,4.25,4.95,4.95,4.91,4.76,2.0,0.0,2.0,0.0,5.48
2660,1.0,1.0,52.38071,4.88212,2.0,2.0,1.0,1.0,92.0,2.0,1124,2.0,2.0,1124,1124.0,2.0,1124.0,0.0,0.0,0,0,27.0,0.0,0.0,4.41,4.63,4.15,4.74,4.78,4.74,4.0,1.0,1.0,0.0,0.0,0.36
2661,1.0,1.0,52.36738,4.8625,5.0,1.5,3.0,3.0,600.0,3.0,365,3.0,3.0,365,365.0,3.0,365.0,0.0,0.0,0,44,6.0,1.0,0.0,5.0,5.0,5.0,4.83,5.0,4.83,4.67,1.0,1.0,0.0,0.0,0.08
2662,1.0,1.0,52.4,4.95602,3.0,1.5,2.0,3.0,600.0,1.0,30,1.0,1.0,1125,1125.0,1.0,1125.0,0.0,0.0,0,0,24.0,0.0,0.0,4.75,4.79,4.63,4.79,4.83,4.46,4.63,1.0,1.0,0.0,0.0,0.32
2663,1.0,1.0,52.4,4.90131,4.0,1.5,4.0,3.0,600.0,7.0,30,7.0,7.0,30,30.0,7.0,30.0,0.0,1.0,3,3,26.0,0.0,0.0,4.96,4.96,5.0,4.96,5.0,4.5,4.77,1.0,1.0,0.0,0.0,0.35
2664,1.0,1.0,52.39443,4.94763,2.0,1.0,1.0,4.0,85.0,2.0,7,2.0,2.0,7,7.0,2.0,7.0,6.0,6.0,16,16,124.0,24.0,3.0,4.69,4.87,4.65,4.94,4.91,4.38,4.4,1.0,0.0,1.0,0.0,1.67
2665,1.0,1.0,52.36892,4.86076,4.0,1.5,3.0,3.0,350.0,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,0.0,14.0,29,29,13.0,2.0,0.0,4.92,4.85,4.85,4.92,5.0,4.77,4.69,1.0,1.0,0.0,0.0,0.18
2666,1.0,1.0,52.3737,4.8634,2.0,1.5,1.0,3.0,350.0,5.0,1125,5.0,5.0,1125,1125.0,5.0,1125.0,0.0,0.0,0,0,9.0,0.0,0.0,4.78,4.78,4.89,4.78,4.89,4.33,4.44,1.0,1.0,0.0,0.0,0.12
2667,1.0,1.0,52.35269,4.94626,4.0,1.0,3.0,2.0,250.0,5.0,30,5.0,5.0,30,30.0,5.0,30.0,1.0,13.0,30,30,13.0,1.0,1.0,4.62,4.62,4.15,4.69,4.77,4.62,4.23,1.0,1.0,0.0,0.0,0.18
2668,1.0,3.0,52.36479,4.94271,4.0,1.0,2.0,2.0,250.0,3.0,1125,3.0,3.0,1125,1125.0,3.0,1125.0,0.0,0.0,0,0,19.0,0.0,0.0,4.95,4.95,4.95,4.79,5.0,4.84,4.89,1.0,1.0,0.0,0.0,0.26
2669,1.0,2.0,52.3642,4.93906,4.0,1.0,1.0,2.0,250.0,3.0,60,3.0,3.0,1125,1125.0,3.0,1125.0,0.0,0.0,0,0,28.0,0.0,0.0,4.75,4.89,4.82,4.96,5.0,4.75,4.61,1.0,1.0,0.0,0.0,0.4
2670,2.0,2.0,52.357243,4.902189,2.0,2.0,1.0,1.0,87.0,1.0,1125,1.0,5.0,5,1125.0,1.2,975.1,1.0,12.0,12,14,363.0,69.0,2.0,4.8,4.87,4.27,4.95,4.94,4.92,4.72,2.0,0.0,2.0,0.0,4.89
2671,2.0,2.0,52.37725,4.89373,1.0,1.0,1.0,1.0,95.0,2.0,90,2.0,2.0,90,90.0,2.0,90.0,1.0,1.0,9,9,175.0,41.0,5.0,4.9,4.96,4.78,4.98,4.97,4.98,4.8,2.0,0.0,2.0,0.0,2.39
2672,1.0,1.0,52.34356,4.90231,3.0,1.0,2.0,1.0,95.0,2.0,21,2.0,2.0,1125,1125.0,2.0,1125.0,0.0,0.0,0,0,56.0,5.0,0.0,4.88,4.84,4.73,4.96,4.93,4.73,4.73,1.0,1.0,0.0,0.0,0.8
2673,1.0,6.0,52.35743,4.89992,4.0,1.3,2.0,2.0,495.0,28.0,700,3.0,3.0,700,700.0,3.0,700.0,15.0,17.0,17,113,33.0,4.0,2.0,4.88,4.84,4.63,4.91,4.91,4.94,4.53,1.0,1.0,0.0,0.0,0.45
2674,2.0,3.0,52.37788,4.86187,2.0,1.5,1.0,1.0,217.0,2.0,30,2.0,2.0,30,30.0,2.0,30.0,17.0,17.0,40,131,39.0,3.0,1.0,4.95,4.97,4.95,4.92,4.95,4.72,4.72,1.0,1.0,0.0,0.0,0.53
2675,1.0,2.0,52.34637,4.88698,2.0,1.5,1.0,1.0,217.0,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,0.0,0.0,0,0,12.0,0.0,0.0,4.92,5.0,4.92,4.83,4.92,4.67,4.42,1.0,1.0,0.0,0.0,0.16
2676,1.0,1.0,52.34716,4.88712,2.0,1.0,1.0,0.0,160.0,5.0,1125,3.0,5.0,1125,1125.0,5.0,1125.0,11.0,20.0,43,43,128.0,31.0,4.0,4.91,4.96,4.91,4.91,4.97,4.89,4.82,1.0,0.0,1.0,0.0,1.83
2677,1.0,1.0,52.4,4.90881,2.0,1.0,1.0,1.0,126.0,2.0,14,2.0,2.0,14,14.0,2.0,14.0,9.0,13.0,37,37,44.0,9.0,0.0,4.95,4.91,4.95,5.0,5.0,4.73,4.84,1.0,1.0,0.0,0.0,0.59
2678,1.0,1.0,52.372,4.85019,2.0,1.0,1.0,1.0,126.0,4.0,365,4.0,4.0,365,365.0,4.0,365.0,0.0,0.0,0,0,7.0,0.0,0.0,4.57,5.0,4.71,4.9,4.9,4.57,4.57,1.0,1.0,0.0,0.0,0.1
2679,1.0,1.0,52.35992,4.86314,4.0,1.0,2.0,1.0,126.0,1.0,28,1.0,1.0,28,28.0,1.0,28.0,0.0,0.0,0,0,41.0,1.0,0.0,4.9,4.83,4.93,4.83,4.93,4.9,4.51,1.0,1.0,0.0,0.0,0.56
2680,1.0,1.0,52.34933,4.88766,2.0,1.0,1.0,1.0,180.0,1.0,700,1.0,1.0,700,700.0,1.0,700.0,4.0,4.0,9,13,36.0,6.0,0.0,4.97,4.94,4.89,4.97,5.0,5.0,4.81,1.0,1.0,0.0,0.0,0.49
2681,1.0,1.0,52.3907,4.90879,2.0,1.0,1.0,1.0,180.0,4.0,1125,4.0,4.0,1125,1125.0,4.0,1125.0,0.0,0.0,0,0,31.0,6.0,0.0,4.81,4.97,4.68,4.94,5.0,4.84,4.68,1.0,1.0,0.0,0.0,0.42
2682,1.0,13.0,52.41456,4.88751,2.0,1.0,1.0,1.0,180.0,2.0,30,2.0,2.0,30,30.0,2.0,30.0,0.0,0.0,0,0,12.0,0.0,0.0,5.0,5.0,4.92,5.0,4.91,4.91,4.64,1.0,1.0,0.0,0.0,0.16
2683,1.0,1.0,52.35715,4.93356,2.0,1.0,1.0,1.0,180.0,2.0,30,2.0,2.0,1125,1125.0,2.0,1125.0,0.0,0.0,0,0,52.0,0.0,0.0,4.92,4.9,4.94,4.96,4.92,4.73,4.69,1.0,0.0,1.0,0.0,0.71
2684,1.0,1.0,52.40677,4.93116,4.0,1.0,4.0,1.0,180.0,2.0,8,1.0,2.0,8,8.0,2.0,8.0,0.0,0.0,0,0,52.0,13.0,2.0,4.96,4.92,4.83,4.94,4.92,4.79,4.83,1.0,1.0,0.0,0.0,0.77
2685,1.0,1.0,52.34872,4.87412,2.0,1.5,1.0,1.0,285.0,5.0,30,5.0,5.0,30,30.0,5.0,30.0,3.4,11.0,90,271,2.0,2.0,0.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.17
2686,1.0,1.0,52.37266,4.90532,3.0,1.0,1.0,3.0,266.0,2.0,15,1.0,2.0,1125,1125.0,2.0,1125.0,2.0,4.0,7,146,158.0,78.0,0.7,4.99,4.95,4.97,4.97,4.99,4.97,4.85,1.0,0.0,1.0,0.0,2.22
2687,1.0,2.0,52.41793,4.90119,4.0,1.5,3.0,5.0,180.0,3.0,8,1.0,4.0,8,8.0,4.0,8.0,0.0,0.0,1,1,5.0,2.0,0.0,5.0,4.8,4.8,4.8,4.8,4.6,4.4,1.0,1.0,0.0,0.0,0.22
2688,2.0,2.0,52.37868,4.84789,4.0,1.5,2.0,5.0,180.0,2.0,14,2.0,2.0,14,14.0,2.0,14.0,0.0,0.0,0,0,19.0,0.0,0.0,4.58,5.0,4.89,4.74,4.84,4.42,4.42,1.0,1.0,0.0,0.0,0.26
2689,1.0,2.0,52.37041,4.86914,4.0,1.5,2.0,2.0,368.0,3.0,20,3.0,4.0,1125,1125.0,3.1,1125.0,1.0,1.0,3,24,33.0,4.0,0.0,4.88,4.97,4.61,4.91,4.97,4.97,4.73,1.0,1.0,0.0,0.0,0.45
2690,1.0,1.0,52.38334,4.8258,4.0,1.5,2.0,2.0,150.0,8.0,30,8.0,8.0,30,30.0,8.0,30.0,0.0,6.0,14,14,9.0,1.0,0.0,4.89,4.89,4.67,4.78,4.89,4.67,4.67,1.0,1.0,0.0,0.0,0.12
2691,1.0,2.0,52.40042,4.90941,2.0,1.5,2.0,2.0,195.0,10.0,20,10.0,10.0,20,20.0,10.0,20.0,0.0,1.0,14,14,5.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,4.4,4.8,1.0,1.0,0.0,0.0,0.08
2692,1.0,2.0,52.38488,4.87282,2.0,1.5,1.0,2.0,195.0,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,0.0,0.0,0,0,4.0,0.0,0.0,5.0,5.0,4.75,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.05
2693,1.0,1.0,52.3542,4.99139,2.0,1.5,1.0,1.0,225.0,3.0,21,3.0,3.0,21,21.0,3.0,21.0,18.0,40.0,40,40,13.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.92,1.0,1.0,0.0,0.0,0.18
2694,1.0,1.0,52.36131,4.86073,2.0,1.5,1.0,1.0,225.0,4.0,100,4.0,4.0,100,100.0,4.0,100.0,0.0,0.0,0,0,129.0,5.0,0.0,4.91,4.93,4.78,4.94,4.88,4.86,4.64,1.0,0.0,1.0,0.0,1.75
2695,1.0,1.0,52.31899,4.95651,4.0,1.5,3.0,1.0,225.0,5.0,28,5.0,5.0,28,28.0,5.0,28.0,0.0,0.0,0,0,21.0,2.0,0.0,4.71,4.76,4.52,4.86,4.81,4.71,4.43,1.0,1.0,0.0,0.0,0.3
2696,1.0,1.0,52.35492693701412,4.928839126605512,6.0,1.3,1.5,4.0,700.0,2.0,30,2.0,3.0,30,30.0,2.3,30.0,0.0,15.0,29,29,27.0,2.0,1.0,4.78,4.7,4.74,4.89,4.85,4.74,4.59,1.0,1.0,0.0,0.0,0.37
2697,1.0,1.0,52.37616,4.87117,2.0,1.3,1.0,4.0,700.0,5.0,1125,5.0,5.0,1125,1125.0,5.0,1125.0,0.0,0.0,0,0,9.0,2.0,0.0,5.0,4.89,5.0,4.89,5.0,4.89,4.67,1.0,1.0,0.0,0.0,0.4
2698,1.0,1.0,52.36785,4.87644,2.0,1.3,1.0,4.0,700.0,2.0,21,2.0,2.0,21,21.0,2.0,21.0,0.0,0.0,0,0,3.0,0.0,0.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.14
2699,1.0,1.0,52.36366,4.98529,2.0,1.5,1.0,1.0,98.0,1.0,1125,1.0,1.0,1125,1125.0,1.0,1125.0,3.0,5.0,10,65,33.3,8.4,0.7,4.82,4.86,4.81,4.92,4.93,4.76,4.67,1.0,0.0,1.0,0.0,6.67
2700,1.0,1.0,52.37219,4.89001,2.0,1.0,1.0,1.0,170.0,3.0,10,2.0,3.0,10,10.0,3.0,10.0,17.0,29.0,29,34,0.0,0.0,0.0,4.82,4.86,4.81,4.92,4.93,4.76,4.67,1.0,1.0,0.0,0.0,6.67
2701,1.0,5.0,52.35253,4.88294,5.0,1.0,2.0,1.0,170.0,4.0,7,4.0,4.0,7,7.0,4.0,7.0,0.0,0.0,0,0,9.0,0.0,0.0,4.89,4.89,4.89,5.0,5.0,5.0,4.67,1.0,1.0,0.0,0.0,0.13
2702,1.0,1.0,52.37081,4.94444,4.0,1.5,2.0,3.0,175.0,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,6.0,11.0,13,247,86.0,22.0,1.0,4.88,4.87,4.97,4.98,4.99,4.74,4.64,1.0,0.0,1.0,0.0,1.19
2703,1.0,1.0,52.4,4.9,4.0,1.5,4.0,4.0,310.0,7.0,20,7.0,7.0,20,20.0,7.0,20.0,0.0,23.0,26,116,5.0,0.0,0.0,5.0,5.0,4.8,5.0,5.0,4.2,4.4,1.0,1.0,0.0,0.0,0.07
2704,1.0,4.0,52.3639,4.93921,2.0,1.5,1.0,4.0,310.0,5.0,14,5.0,5.0,1125,1125.0,5.0,1125.0,0.0,0.0,0,0,14.0,0.0,0.0,5.0,4.86,4.79,4.71,5.0,4.64,4.71,1.0,1.0,0.0,0.0,0.19
2705,1.0,1.0,52.3509156,4.8986484,4.0,1.5,2.0,4.0,310.0,2.0,31,2.0,2.0,31,31.0,2.0,31.0,0.0,0.0,0,0,0.0,0.0,0.0,5.0,4.86,4.79,4.71,5.0,4.64,4.71,1.0,1.0,0.0,0.0,0.19
2706,1.0,1.0,52.38488,4.87063,2.0,1.5,1.0,4.0,310.0,3.0,4,3.0,3.0,4,4.0,3.0,4.0,0.0,0.0,0,0,19.0,0.0,0.0,4.95,5.0,4.84,5.0,5.0,4.89,4.79,1.0,1.0,0.0,0.0,0.26
